ID,Priority,Family_type,First_stage,Start_time_S1,Finish_time_S1,Processing_Time_S1,Second_stage,Start_time_S2,Finish_Time_S2,Processing_Time_S2,Third_stage,Start_time_S3,Finish_time_S3,Processing_Time_S3,Fourth_stage,Start_time_s4,Finish_time,Processing_Time_S4,Overall_processing_time,Overall_waiting_time,Tardiness,BREAKS,BREAKDOWN,Anomaly_identification,S1_efficiency,S2_efficiency,S3_efficiency,S4_efficiency,wait_to_process_ratio,longest_stage,shortest_stage,stage_time_std,stage_time_range,is_tardy,tardiness_per_unit,zscore_Overall_waiting_time,flag_z_Overall_waiting_time,zscore_Overall_processing_time,flag_z_Overall_processing_time,zscore_Tardiness,flag_z_Tardiness,zscore_Processing_Time_S1,flag_z_Processing_Time_S1,zscore_Processing_Time_S2,flag_z_Processing_Time_S2,zscore_Processing_Time_S3,flag_z_Processing_Time_S3,zscore_Processing_Time_S4,flag_z_Processing_Time_S4,total_z_flags
62,9,33,SMD_0,10099,11096,997,AOI_1,11204,12154,950,SS_3,12154,13529,1375,CC_0,13529,14283,754,4076,10207,1233,2,1,1,0.998997995991984,0.9989484752891693,0.9992732558139535,0.9986754966887417,2.5035565366691195,1375,754,259.6189515424481,621,1,0.30242825607064017,0.4269563077683514,0,2.3064526280572966,0,5.265999315513277,1,1.0903872274924262,0,1.1934808983301979,0,2.5117798354704526,0,2.900090694447969,0,1
85,9,19,SMD_1,1955,2850,895,AOI_0,2850,4508,1658,SS_4,4508,5541,1033,0,0,0,0,3586,1955,0,2,1,1,0.9988839285714286,0.9993972272453285,0.9990328820116054,0.0,0.5450236966824644,1658,0,683.6736550918623,1658,0,0.0,1.1514256730795696,0,1.8759583940239781,0,0.20065928003980532,0,0.8603714344465657,0,2.8111768920673765,0,1.6600642712883757,0,0.6798498793419534,0,0
89,9,8,SMD_4,10146,10239,93,AOI_3,10254,10306,52,SS_4,10306,10370,64,CC_1,10449,10592,143,352,10240,0,0,0,0,0.9893617021276596,0.9811320754716981,0.9846153846153847,0.9930555555555556,29.008498583569406,143,52,40.50514370628336,91,0,0.0,0.4332683055104723,0,0.9653035505959245,0,0.20065928003980532,0,0.9481841147963769,0,0.8583425513533992,0,0.7531298272275089,0,0.0008956325886923135,0,0
97,9,27,SMD_1,6620,7489,869,AOI_1,7489,8598,1109,SS_0,8598,10039,1441,CC_0,10065,10304,239,3658,6646,0,2,1,1,0.9988505747126437,0.9990990990990991,0.9993065187239945,0.9958333333333333,1.816343263186663,1441,239,507.7410757462902,1202,0,0.0,0.2541656304041457,0,1.9392146896370372,0,0.20065928003980532,0,0.801739957787817,0,1.5567770325169372,0,2.6761459969792747,0,0.45490581977713335,0,0
99,9,2,SMD_0,5374,5437,63,AOI_1,5798,6042,244,SS_2,6042,6244,202,0,0,0,0,509,5735,0,0,0,0,0.984375,0.9959183673469387,0.9950738916256158,0.0,11.245098039215685,244,0,114.80236640998884,244,0,0.0,0.42841502261845205,0,0.827369683773004,0,0.20065928003980532,0,1.0158358186333947,0,0.41964533271280835,0,0.4094551258908813,0,0.6798498793419534,0,0
119,9,26,SMD_4,8630,8983,353,AOI_1,9496,9673,177,SS_3,9701,10007,306,CC_1,10592,10752,160,996,9756,0,0,0,0,0.9971751412429378,0.9943820224719101,0.996742671009772,0.9937888198757764,9.785356068204614,353,160,95.16652072376434,193,0,0.0,0.34069233862603293,0,0.399511128723563,0,0.20065928003980532,0,0.3618693482088892,0,0.5727323829675979,0,0.15045390169516198,0,0.07981920793442265,0,0
129,9,39,SMD_2,4968,5073,105,AOI_2,5073,5141,68,SS_1,5696,5748,52,CC_1,7948,8784,836,1061,7723,0,1,1,1,0.9905660377358491,0.9855072463768116,0.9811320754716981,0.998805256869773,7.272128060263653,836,52,381.14684396786845,784,0,0.0,0.048164976820382885,0,0.34240475073955134,0,0.20065928003980532,0,0.9211234332615698,0,0.8217844498000166,0,0.7830145838654764,0,3.289421101677112,1,1
150,9,22,SMD_3,10110,10833,723,AOI_3,10955,11531,576,SS_4,11531,12936,1405,CC_1,13040,13095,55,2759,10336,45,1,1,1,0.9986187845303868,0.9982668977469671,0.9992887624466572,0.9821428571428571,3.744927536231884,1405,55,556.337652270034,1350,1,0.016304347826086956,0.45163048076027845,0,1.1493895541350914,0,0.0011461926108607269,0,0.472501665780997,0,0.3389352745198801,0,2.5864917270653716,0,0.41871363059069916,0,0
20,10,20,SMD_4,838,882,44,AOI_3,882,939,57,0,0,0,0,CC_0,939,989,50,151,838,0,0,0,0,0.9777777777777777,0.9827586206896551,0.0,0.9803921568627451,5.5131578947368425,57,0,25.721262281103805,57,0,0.0,1.3650772330174181,0,1.1418940425157142,0,0.20065928003980532,0,1.0586818977301726,0,0.8469181446179672,0,0.9125151959633361,0,0.44245328956808594,0,0
26,10,25,SMD_1,11869,12122,253,AOI_2,13127,13863,736,SS_1,13895,14080,185,CC_1,14322,14487,165,1339,13148,132,0,0,0,0.9960629921259843,0.9986431478968792,0.9946236559139785,0.9939759036144579,9.811940298507462,736,165,270.1386989430923,571,1,0.09850746268656717,0.9894891974525171,0,0.09816516490023998,0,0.3845791097517655,0,0.5873750276656152,0,0.7045162900537058,0,0.4517918644613354,0,0.1035588669118094,0,0
43,10,16,SMD_3,2168,3042,874,AOI_1,3042,4292,1250,SS_0,4292,5127,835,CC_1,5315,5560,245,3204,2356,0,2,1,1,0.9988571428571429,0.9992006394884093,0.9988038277511961,0.9959349593495935,0.7351014040561622,1250,245,415.21962060255936,1005,0,0.0,1.0747253368798584,0,1.540348603410248,0,0.20065928003980532,0,0.8130152417606533,0,1.8789453024561211,0,1.1669657867619103,0,0.48339341054999746,0,0
52,10,33,SMD_0,11096,11985,889,AOI_0,11985,13532,1547,SS_3,13532,14179,647,CC_1,14562,14777,215,3298,11479,422,1,1,1,0.998876404494382,0.9993540051679587,0.9984567901234568,0.9953703703703703,3.4795392543194907,1547,215,556.5258304876783,1332,1,0.1279175507729615,0.670255129828283,0,1.6229332115717419,0,1.670330117627186,0,0.8468410936791622,0,2.5575550625407852,0,0.6987712661004176,0,0.34095545668567695,0,0
71,10,27,SMD_4,11058,12107,1049,AOI_1,12154,13314,1160,SS_0,13415,14178,763,0,0,0,0,2972,11206,0,1,1,1,0.9990476190476191,0.9991386735572783,0.9986910994764397,0.0,3.7692566431214263,1160,0,522.804616148965,1160,0,0.0,0.6180376939616468,0,1.336522761990391,0,0.20065928003980532,0,1.2076501808099238,0,1.6733059812183442,0,0.9876572469341045,0,0.6798498793419534,0,0
109,10,37,SMD_1,475,1159,684,AOI_3,1159,1282,123,SS_1,1282,1661,379,CC_0,1776,1872,96,1282,590,0,0,0,0,0.9985401459854014,0.9919354838709677,0.9973684210526316,0.9896907216494846,0.4598597038191738,684,96,273.8375430798341,588,0,0.0,1.4125128524127508,0,0.14824306559391173,0,0.20065928003980532,0,0.38455445079287387,0,0.6961159757102641,0,0.031345034519140974,0,0.22404842697612778,0,0
111,10,28,SMD_2,982,1259,277,AOI_0,1259,1490,231,SS_3,1490,1609,119,CC_1,1609,1682,73,700,982,0,0,0,0,0.9964028776978417,0.9956896551724138,0.9916666666666667,0.9864864864864865,1.4008559201141226,277,73,95.00877152487904,204,0,0.0,1.337533970142709,0,0.6595647884661391,0,0.20065928003980532,0,0.533253664596001,0,0.4493487902249317,0,0.6161580259701572,0,0.3332508582721069,0,0
113,10,3,SMD_1,4847,5242,395,AOI_4,5242,5427,185,0,0,0,0,0,0,0,0,580,4847,0,0,0,0,0.9974747474747475,0.9946236559139785,0.0,0.0,8.34251290877797,395,0,188.10458084090706,395,0,0.0,0.598265143679159,0,0.7649919478212375,0,0.20065928003980532,0,0.2671569628370643,0,0.5544533321909065,0,0.9125151959633361,0,0.6798498793419534,0,0
121,10,3,SMD_3,13304,13413,109,AOI_0,13532,13768,236,SS_4,13866,13972,106,CC_1,14487,14562,75,526,14036,207,0,0,0,0.990909090909091,0.9957805907172996,0.9906542056074766,0.9868421052631579,26.633776091081593,236,75,71.34189979715053,161,1,0.3927893738140417,1.1593393185132241,0,0.8124341695310318,0,0.7171009221333399,0,0.9121032060833006,0,0.43792438348949964,0,0.6485331789946222,0,0.32375499468115215,0,0
69,11,9,SMD_1,8988,9709,721,AOI_1,9722,10200,478,SS_1,10200,10983,783,CC_1,10983,11186,203,2185,9001,0,0,0,0,0.9986149584487535,0.9979123173277662,0.9987244897959183,0.9950980392156863,4.117566331198536,783,203,263.9865842550842,580,0,0.0,0.19628148119266156,0,0.6450963085532039,0,0.20065928003980532,0,0.4679915521918625,0,0.1150169025054118,0,1.0374651746640506,0,0.2839802751399487,0,0
4,11,11,SMD_3,6569,7457,888,AOI_0,7457,9246,1789,SS_4,9246,9757,511,CC_1,9813,10019,206,3394,6625,0,1,1,1,0.9988751406074241,0.9994413407821229,0.998046875,0.9951690821256038,1.95139911634757,1789,206,686.2489829986392,1583,0,0.0,0.2581823562400408,0,1.7072749390558204,0,0.20065928003980532,0,0.8445860368845949,0,3.1104963485356967,1,0.3600773575367847,0,0.2982240705263808,0,1
25,11,24,SMD_0,5142,5255,113,AOI_0,5326,5903,577,0,0,0,0,CC_0,5903,5971,68,758,5213,0,0,0,0,0.9912280701754386,0.9982698961937716,0.0,0.9855072463768116,6.86824769433465,577,0,262.47603065168954,577,0,0.0,0.528259350539273,0,0.6086083281111748,0,0.20065928003980532,0,0.9030829789050316,0,0.34122015586696647,0,0.9125151959633361,0,0.3569905172494936,0,0
31,11,11,SMD_2,13706,13805,99,AOI_0,13821,13870,49,0,0,0,0,CC_1,14777,14829,52,200,14629,0,0,0,0,0.99,0.98,0.0,0.9811320754716981,72.78109452736318,99,0,40.4392548563068,99,0,0.0,1.2727640052125475,0,1.0988446191123824,0,0.20065928003980532,0,0.9346537740289733,0,0.8651971953946584,0,0.9125151959633361,0,0.4329574259771312,0,0
51,11,32,SMD_2,11588,12066,478,AOI_4,13164,13730,566,SS_4,13972,14516,544,0,0,0,0,1588,12928,0,0,0,0,0.9979123173277662,0.9982363315696648,0.998165137614679,0.0,8.135934550031466,566,0,267.2950928593091,566,0,0.0,0.9474092125050446,0,0.12059619076158924,0,0.20065928003980532,0,0.0799872488879817,0,0.31608646104901594,0,0.44226043829119566,0,0.6798498793419534,0,0
70,11,36,SMD_2,6610,6740,130,AOI_4,6761,6861,100,SS_3,6865,7046,181,0,0,0,0,411,6635,0,0,0,0,0.9923664122137404,0.9900990099009901,0.9945054945054945,0.0,16.104368932038835,181,0,76.22499590029507,181,0,0.0,0.25626962965151934,0,0.9134685305796678,0,0.20065928003980532,0,0.8647470133973882,0,0.7486682466932515,0,0.4617534500073246,0,0.6798498793419534,0,0
101,11,16,SMD_3,3042,4240,1198,AOI_1,4292,4386,94,SS_2,4386,5439,1053,0,0,0,0,2345,3094,0,2,1,1,0.9991659716430359,0.9894736842105263,0.9990512333965844,0.0,1.318840579710145,1198,0,626.6558731339979,1198,0,0.0,0.9335661146469735,0,0.7856658543600018,0,0.20065928003980532,0,1.5436536432004455,0,0.76237753477577,0,1.7098721990183217,0,0.6798498793419534,0,0
112,11,33,SMD_0,11985,12035,50,AOI_1,13314,13362,48,SS_2,13510,13587,77,CC_1,13737,13784,47,222,13562,0,0,0,0,0.9803921568627451,0.9795918367346939,0.9871794871794872,0.9791666666666666,60.81614349775785,77,47,14.38749456993816,30,0,0.0,1.0686760782173061,0,1.0795163065639477,0,0.20065928003980532,0,1.045151556962769,0,0.8674820767417448,0,0.720754674203044,0,0.456697084954518,0,0
117,11,31,SMD_3,13413,14106,693,AOI_0,14133,14237,104,SS_2,14244,14421,177,CC_0,14421,14489,68,1042,13447,0,0,0,0,0.9985590778097982,0.9904761904761905,0.9943820224719101,0.9855072463768116,12.89261744966443,693,68,291.8772573074739,625,0,0.0,1.0466797224493092,0,0.3590973843041086,0,0.20065928003980532,0,0.4048499619439792,0,0.7395287213049059,0,0.47171503555331384,0,0.3569905172494936,0,0
135,11,19,SMD_1,2850,3705,855,AOI_4,3705,4662,957,0,0,0,0,CC_0,4662,5351,689,2501,2850,0,2,1,1,0.9988317757009346,0.9989561586638831,0.0,0.9985507246376811,1.1390887290167866,957,0,431.21717266361276,957,0,0.0,0.9802366434068974,0,0.9227211615216298,0,0.20065928003980532,0,0.7701691626638754,0,1.2094750677598027,0,0.9125151959633361,0,2.5914751277419414,0,0
147,11,9,SMD_1,9709,9960,251,AOI_2,10093,10995,902,SS_3,10995,11322,327,0,0,0,0,1480,9842,0,0,0,0,0.996031746031746,0.9988925802879292,0.9969512195121951,0.0,6.645509790681972,902,0,381.19723678606766,902,0,0.0,0.3571417872873176,0,0.025711747342000667,0,0.20065928003980532,0,0.5918851412547498,0,1.08380659367005,0,0.09815557757871868,0,0.6798498793419534,0,0
59,12,27,SMD_4,12107,13772,1665,AOI_2,13863,14690,827,SS_3,14849,15622,773,CC_0,15622,16014,392,3657,12357,0,1,1,1,0.9993997599039616,0.998792270531401,0.9987080103359173,0.9974554707379135,3.3780754510661564,1665,392,536.6360498512935,1273,0,0.0,0.8381925243004684,0,1.9383361299757447,0,0.20065928003980532,0,2.596765166263356,0,0.9124404926385692,0,1.0125612107990776,0,1.181339384485168,0,0
42,12,20,SMD_3,11146,11917,771,AOI_3,11926,13552,1626,SS_2,13587,14244,657,CC_0,14283,14330,47,3101,11229,0,1,1,1,0.9987046632124352,0.9993853718500307,0.9984802431610942,0.9791666666666666,3.6199226305609282,1626,47,650.1601725728822,1579,0,0.0,0.6224369651152462,0,1.449856958297122,0,0.20065928003980532,0,0.5807443919202255,0,2.7380606889606116,0,0.7236752299653907,0,0.456697084954518,0,0
45,12,35,SMD_2,5916,6185,269,AOI_3,6185,6349,164,SS_1,6349,7005,656,CC_0,7033,7196,163,1252,5944,0,0,0,0,0.9962962962962963,0.9939393939393939,0.9984779299847792,0.9939024390243902,4.743814844373504,656,163,234.0128201616313,493,0,0.0,0.38843903691835324,0,0.17459985543268633,0,0.20065928003980532,0,0.5512941189525391,0,0.6024358404797212,0,0.7211848335788933,0,0.0940630033208547,0,0
104,12,18,SMD_0,1155,1516,361,AOI_0,1516,1661,145,SS_0,1661,1997,336,CC_0,2552,2610,58,900,1710,0,0,0,0,0.9972375690607734,0.9931506849315068,0.9970326409495549,0.9830508474576272,1.8978912319644838,361,58,147.31598691248686,303,0,0.0,1.1982874744983456,0,0.4838528562076417,0,0.20065928003980532,0,0.3438288938523511,0,0.645848586074363,0,0.07574201010024297,0,0.4044698352042671,0,0
114,12,5,SMD_4,13772,14726,954,AOI_0,14726,15747,1021,SS_1,15747,16471,724,CC_1,16537,17808,1271,3970,13838,843,1,1,1,0.9989528795811519,0.9990215264187867,0.9986206896551724,0.9992138364779874,3.484764542936288,1271,724,225.05480813941003,547,1,0.21228909594560563,1.1214673320604989,0,2.213325303960293,0,3.5368858911290904,1,0.9934197853260341,0,1.355707473973333,0,0.8905317878607099,0,5.354771432709759,1,2
22,13,24,SMD_1,14034,14201,167,AOI_0,14237,14402,165,SS_2,14421,14963,542,CC_0,14963,15082,119,993,14089,0,0,0,0,0.9940476190476191,0.9939759036144579,0.998158379373849,0.9916666666666667,14.174044265593562,542,119,197.0843727950037,423,0,0.0,1.1694767694323878,0,0.40214680770744043,0,0.20065928003980532,0,0.7813099119983996,0,0.6001509591326348,0,0.43727964551820103,0,0.11484599568014872,0,0
47,13,7,SMD_2,14823,14960,137,AOI_4,14960,15003,43,0,0,0,0,0,0,0,0,180,14823,0,0,0,0,0.9927536231884058,0.9772727272727273,0.0,0.0,81.89502762430939,137,0,64.59618151769241,137,0,0.0,1.3098709010298641,0,1.1164158123382322,0,0.20065928003980532,0,0.8489616158354174,0,0.8789064834771769,0,0.9125151959633361,0,0.6798498793419534,0,0
56,13,1,SMD_4,6053,6173,120,AOI_0,6173,6297,124,SS_0,6297,6356,59,CC_1,7115,7258,143,446,6812,0,0,0,0,0.9917355371900827,0.992,0.9833333333333333,0.9930555555555556,15.239373601789708,143,59,36.40970566575164,84,0,0.0,0.22241436903468922,0,0.8827189424344307,0,0.20065928003980532,0,0.8872975813430608,0,0.6938310943631777,0,0.7655818091599953,0,0.0008956325886923135,0,0
58,13,14,SMD_2,1920,2098,178,AOI_1,2098,2144,46,SS_2,2144,2310,166,CC_1,2310,2367,57,447,1920,0,0,0,0,0.994413407821229,0.9787234042553191,0.9940119760479041,0.9827586206896551,4.285714285714286,178,46,69.88740945263316,132,0,0.0,1.1581202161393946,0,0.8818403827731383,0,0.20065928003980532,0,0.7565042872581598,0,0.8720518394359177,0,0.49910939580478414,0,0.4092177669997445,0,0
92,13,35,SMD_2,6185,6418,233,AOI_3,6418,6681,263,SS_2,6681,6792,111,0,0,0,0,607,6185,0,0,0,0,0.9957264957264957,0.9962121212121212,0.9910714285714286,0.0,10.172697368421053,263,0,120.6465222595883,263,0,0.0,0.34234232613498566,0,0.7412708369663403,0,0.20065928003980532,0,0.6324761635569605,0,0.37623258711816654,0,0.6360811970621357,0,0.6798498793419534,0,0
141,13,40,SMD_1,14293,14942,649,AOI_3,14942,15204,262,0,0,0,0,0,0,0,0,911,14293,0,0,0,0,0.9984615384615385,0.9961977186311787,0.0,0.0,15.672149122807017,649,0,306.79241081443547,649,0,0.0,1.2084963918382259,0,0.47418869993342433,0,0.20065928003980532,0,0.3056274629830198,0,0.3785174684652529,0,0.9125151959633361,0,0.6798498793419534,0,0
149,13,11,SMD_2,13805,13987,182,AOI_1,14028,14173,145,SS_0,14178,14850,672,CC_0,14850,14892,42,1041,13851,0,0,0,0,0.994535519125683,0.9931506849315068,0.9985141158989599,0.9767441860465116,13.292706333973129,672,42,280.8182983116782,630,0,0.0,1.1239538766255768,0,0.35997594396540106,0,0.20065928003980532,0,0.7474840600798907,0,0.645848586074363,0,0.7610311757628502,0,0.4804367439319047,0,0
91,14,6,SMD_2,9605,10054,449,AOI_1,10200,10986,786,SS_1,10986,11562,576,CC_1,11562,11714,152,1963,9751,0,0,0,0,0.9977777777777778,0.9987293519695044,0.9982668977469671,0.9934640522875817,4.964867617107943,786,152,265.1633144560788,634,0,0.0,0.3397359753317722,0,0.45005606374627183,0,0.20065928003980532,0,0.14538389593043224,0,0.8187603574080263,0,0.5219531226591093,0,0.041835753570603845,0,0
2,14,5,SMD_4,14726,15576,850,AOI_2,15576,17120,1544,SS_0,17120,18552,1432,CC_1,18552,18892,340,4166,14726,0,2,1,1,0.9988249118683902,0.9993527508090615,0.9993021632937893,0.9970674486803519,3.5339572834173265,1544,340,557.9041136252716,1204,0,0.0,1.2913174531212057,0,2.3855229975736205,0,0.20065928003980532,0,0.7588938786910391,0,2.550700418499526,0,2.6537324295007987,0,0.9344469311203457,0,0
10,14,36,SMD_2,6740,6895,155,AOI_4,6895,6977,82,SS_2,6977,7323,346,CC_1,8831,8947,116,699,8248,0,0,0,0,0.9935897435897436,0.9879518072289156,0.9971181556195965,0.9914529914529915,11.782857142857143,346,82,117.99823445006851,264,0,0.0,0.05225316907699453,0,0.6604433481274316,0,0.20065928003980532,0,0.8083705935332067,0,0.7897961109408069,0,0.050838046235269954,0,0.12908979106658078,0,0
11,14,21,SMD_3,15025,15962,937,AOI_4,15962,17383,1421,SS_1,17383,18638,1255,CC_0,18685,18839,154,3767,15072,0,2,1,1,0.9989339019189766,0.9992967651195499,0.9992038216560509,0.9935483870967742,4.0,1421,154,562.2510560239083,1267,0,0.0,1.3574977930840488,0,2.034977692717918,0,0.20065928003980532,0,0.9550838198183906,0,2.2696600128078974,0,2.2129322690907767,0,0.05133161716155854,0,0
27,14,40,SMD_1,14942,15090,148,AOI_1,15090,15146,56,SS_1,15146,15333,187,0,0,0,0,391,14942,0,0,0,0,0.9932885906040269,0.9824561403508771,0.9946808510638298,0.0,38.11734693877551,187,0,85.22274735460402,187,0,0.0,1.3326323474332697,0,0.9310397238055175,0,0.20065928003980532,0,0.8241559910951776,0,0.8492030259650536,0,0.44681107168834083,0,0.6798498793419534,0,0
39,14,32,SMD_2,12066,13706,1640,AOI_4,13730,14687,957,SS_0,14850,15212,362,CC_0,15212,15388,176,3135,12253,0,1,1,1,0.9993906154783668,0.9989561586638831,0.9972451790633609,0.9943502824858758,3.907206632653061,1640,176,660.9116809377786,1464,0,0.0,0.8183001677798452,0,1.4797279867810664,0,0.20065928003980532,0,2.5403887463991746,0,1.2094750677598027,0,0.010991704051313141,0,0.15578611666206027,0,0
48,14,16,SMD_1,15090,15243,153,AOI_1,15243,15407,164,SS_1,15407,15583,176,0,0,0,0,493,15090,0,0,0,0,0.9935064935064936,0.9939393939393939,0.9943502824858758,0.0,30.546558704453442,176,0,82.70177345942065,176,0,0.0,1.3609407009433874,0,0.8414266383536838,0,0.20065928003980532,0,0.8128807071223412,0,0.6024358404797212,0,0.47420543193981113,0,0.6798498793419534,0,0
60,14,6,SMD_2,10054,10654,600,AOI_4,10654,11600,946,SS_1,11600,13133,1533,CC_1,13133,13548,415,3494,10054,0,1,1,1,0.9983361064891847,0.9989440337909187,0.999348109517601,0.9975961538461539,2.876680972818312,1533,415,491.6709604332285,1118,0,0.0,0.39769159096397283,0,1.7951309051850692,0,0.20065928003980532,0,0.19512968004922404,0,1.1843413729418522,0,2.905262464537026,0,1.290541815781147,0,0
64,14,1,SMD_4,6173,6765,592,AOI_3,6786,7627,841,SS_1,7627,9122,1495,0,0,0,0,2928,6194,0,1,1,1,0.9983136593591906,0.998812351543943,0.9993315508021391,0.0,2.114714919767839,1495,0,618.9975767319287,1495,0,0.0,0.34062087220531634,0,1.2978661368935216,0,0.20065928003980532,0,0.17708922569268595,0,0.9444288314977789,0,2.810627401850129,0,0.6798498793419534,0,0
102,14,18,SMD_0,12129,13908,1779,AOI_0,13938,14133,195,SS_3,14179,14849,670,0,0,0,0,2644,12205,0,1,1,1,0.999438202247191,0.9948979591836735,0.9985096870342772,0.0,4.614366729678639,1779,0,796.6768479126276,1779,0,0.0,0.809119080154942,0,1.0483551930864554,0,0.20065928003980532,0,2.8538416408440237,0,0.5316045187200424,0,0.7560503829898556,0,0.6798498793419534,0,0
148,14,9,SMD_1,9960,10878,918,AOI_0,10957,11968,1011,SS_2,11968,13510,1542,0,0,0,0,3471,10039,0,1,1,1,0.998911860718172,0.9990118577075099,0.9993519118600129,0.0,2.891417050691244,1542,0,640.4812643629789,1542,0,0.0,0.39482250108119066,0,1.774924032975342,0,0.20065928003980532,0,0.9122377407216127,0,1.3328586605024688,0,2.9276760320155018,0,0.6798498793419534,0,0
9,15,25,SMD_1,12122,13571,1449,AOI_3,13761,14625,864,SS_4,14632,15395,763,CC_1,15669,16393,724,3800,12593,0,1,1,1,0.9993103448275862,0.9988439306358381,0.9986910994764397,0.9986206896551724,3.313075506445672,1449,724,337.8569717104167,725,0,0.0,0.8833328717895752,0,2.0639701615405706,0,0.20065928003980532,0,2.109672898636828,0,0.9969811024807664,0,0.9876572469341045,0,2.757652740583649,0,0
65,15,7,SMD_2,14960,15894,934,AOI_3,15894,17615,1721,SS_3,18112,18877,765,CC_1,18892,19004,112,3532,15472,0,1,1,1,0.9989304812834224,0.9994192799070848,0.9986945169712794,0.9911504424778761,4.3792810642513444,1721,112,661.6167067620547,1609,0,0.0,1.4340068566249078,0,1.8285161723141838,0,0.20065928003980532,0,0.9483186494346889,0,2.9551244169338204,0,0.9926380397070992,0,0.1480815182484902,0,0
88,15,15,SMD_4,9896,9962,66,AOI_3,10306,10361,55,SS_2,10381,10469,88,0,0,0,0,209,10260,0,0,0,0,0.9850746268656716,0.9821428571428571,0.9887640449438202,0.0,48.857142857142854,88,0,37.43772607054725,88,0,0.0,0.4370937586875152,0,1.09093758216075,0,0.20065928003980532,0,1.009070648249693,0,0.85148790731214,0,0.6933603139515736,0,0.6798498793419534,0,0
127,15,30,SMD_1,15507,15879,372,AOI_1,15879,17566,1687,0,0,0,0,CC_0,17566,17650,84,2143,15507,0,1,1,1,0.9973190348525469,0.9994075829383886,0.0,0.9882352941176471,7.232742537313433,1687,0,783.8572893071799,1687,0,0.0,1.4407013996847329,0,0.6081968027789194,0,0.20065928003980532,0,0.31902326911211126,0,2.8774384511328828,0,0.9125151959633361,0,0.281023608521856,0,0
132,15,8,SMD_4,10239,11058,819,AOI_2,11476,13127,1651,SS_4,13127,13866,739,CC_1,13866,14322,456,3665,10657,0,1,1,1,0.998780487804878,0.9993946731234867,0.9986486486486487,0.9978118161925602,2.906983087834152,1651,456,513.9918125158545,1195,0,0.0,0.5130290042518177,0,1.9453646072660846,0,0.20065928003980532,0,0.688987118059454,0,2.795182722637772,0,0.9278877336581693,0,1.4852070193957185,0,0
139,15,9,SMD_1,10878,11869,991,AOI_3,11869,11926,57,SS_0,11926,13415,1489,CC_1,13548,13737,189,2726,11011,0,1,1,1,0.998991935483871,0.9827586206896551,0.9993288590604027,0.9947368421052631,4.037770443711038,1489,57,678.3320229307571,1432,0,0.0,0.580739525485478,0,1.1203970853124392,0,0.20065928003980532,0,1.0768568867250228,0,0.8469181446179672,0,2.795685023531145,0,0.2175092300032658,0,0
151,15,18,SMD_0,1516,1566,50,AOI_2,1566,1607,41,SS_0,1607,1657,50,CC_1,1682,1825,143,284,1541,0,0,0,0,0.9803921568627451,0.9761904761904762,0.9803921568627451,0.9930555555555556,5.4070175438596495,143,41,48.187135212627034,102,0,0.0,1.2306125538443584,0,1.0250456075638137,0,0.20065928003980532,0,1.045151556962769,0,0.8834762461713498,0,0.7879953766384711,0,0.0008956325886923135,0,0
159,15,12,SMD_0,7573,9260,1687,AOI_3,9579,10254,675,SS_3,10254,10640,386,0,0,0,0,2748,7892,0,1,1,1,0.9994075829383886,0.9985207100591716,0.9974160206718347,0.0,2.8708621316842486,1687,0,721.7372559780094,1687,0,0.0,0.015839897474369962,0,1.139725397860874,0,0.20065928003980532,0,2.646376415743836,0,0.5651385278814347,0,0.04877780922462208,0,0.6798498793419534,0,0
38,16,6,SMD_2,10654,10916,262,AOI_2,10995,11476,481,SS_3,11476,11587,111,CC_1,11912,12089,177,1031,11058,0,0,0,0,0.9961977186311787,0.9979253112033195,0.9910714285714286,0.9943820224719101,10.715116279069768,481,111,161.15701453344602,370,0,0.0,0.5897293404515289,0,0.36876154057832594,0,0.20065928003980532,0,0.5670795165145098,0,0.12187154654667104,0,0.6360811970621357,0,0.1605340484575376,0,0
40,16,24,SMD_1,14201,14293,92,AOI_0,14402,14464,62,SS_4,14516,14577,61,CC_1,14829,14973,144,359,14614,0,0,0,0,0.989247311827957,0.9841269841269841,0.9838709677419355,0.993103448275862,40.59444444444444,144,61,38.921930407761984,83,0,0.0,1.2698949153297652,0,0.9591536329668771,0,0.20065928003980532,0,0.950439171590944,0,0.8354937378825351,0,0.7606010163870007,0,0.003852299206785037,0,0
63,16,20,SMD_3,11917,12123,206,AOI_1,13362,14028,666,0,0,0,0,0,0,0,0,872,13156,0,0,0,0,0.9951690821256038,0.9985007496251874,0.0,0.0,15.069873997709049,666,0,314.0573196090166,666,0,0.0,0.9910193787233342,0,0.5084525267238313,0,0.20065928003980532,0,0.6933626970102764,0,0.5445745957576571,0,0.9125151959633361,0,0.6798498793419534,0,0
73,16,29,SMD_3,1735,1835,100,AOI_3,1835,1895,60,SS_4,1895,2050,155,0,0,0,0,315,1735,0,0,0,0,0.9900990099009901,0.9836065573770492,0.9935897435897436,0.0,5.4905063291139244,155,0,65.36755056346128,155,0,0.0,1.1935056580270418,0,0.9978102580637465,0,0.20065928003980532,0,0.932398717234406,0,0.840063500576708,0,0.5265037560562544,0,0.6798498793419534,0,0
